1550.0,40.1,4.4,618.0
1587.0,40.6,4.4,619.0
1624.0,41.033,4.4,620.0
1661.0,41.467,4.4,621.0
1698.0,41.9,4.4,622.0
1735.0,42.333,4.4,623.0
1772.0,42.767,4.4,624.0
1809.0,43.2,4.4,625.0
1846.0,43.633,4.4,626.0
1883.0,44.067,4.4,627.0
1920.0,44.5,4.4,628.0
1956.0,44.7,4.4,629.0
1992.0,45.11,4.4,630.0
2028.0,45.52,4.4,631.0
2064.0,45.93,4.4,632.0
2100.0,46.34,4.4,633.0
2136.0,46.75,4.4,634.0
2172.0,47.16,4.4,635.0
2208.0,47.57,4.4,636.0
2244.0,47.98,4.4,637.0
2280.0,48.39,4.4,638.0
2316.0,48.645,4.4,639.0
2352.0,48.9,4.4,640.0
2388.0,49.2,4.4,641.0
2424.0,49.6,4.4,642.0
2460.0,50.0,4.4,643.0
2496.0,50.5,4.4,644.0
2532.0,51.0,4.4,645.0
2568.0,51.5,4.4,646.0
2604.0,52.0,4.4,647.0
2640.0,52.5,4.4,648.0
2676.0,53.0,4.4,649.0
2712.0,53.5,4.4,650.0
2748.0,54.0,4.4,651.0
2784.0,54.467,4.4,652.0
2820.0,54.933,4.4,653.0
2856.0,55.4,4.4,654.0
2892.0,55.867,4.4,655.0
2928.0,56.333,4.4,656.0
2964.0,56.8,4.4,657.0
3000.0,57.2,4.4,658.0
3036.0,57.55,4.4,659.0
3072.0,57.9,4.4,660.0
3108.0,58.25,4.4,661.0
3144.0,58.6,4.4,662.0
3180.0,58.95,4.4,663.0
3216.0,59.3,4.4,664.0
3252.0,59.65,4.4,665.0
3291.0,60.0,4.4,666.0
3335.0,60.5,4.4,667.0
3376.0,60.9,4.4,668.0
3414.0,61.233,4.4,669.0
3446.0,61.5,4.4,670.0
3478.0,62.0,4.4,671.0
3506.0,62.5,4.4,672.0
3532.0,62.917,4.4,673.0
3558.0,63.333,4.4,674.0
3584.0,63.75,4.4,675.0
3610.0,64.167,4.4,676.0
3636.0,64.583,4.4,677.0
3662.0,65.0,4.4,678.0
3688.0,65.467,4.4,679.0
3714.0,65.933,4.4,680.0
3740.0,66.4,4.4,681.0
3765.0,66.975,4.4,682.0
3790.0,67.55,4.4,683.0
3815.0,68.125,4.4,684.0
3840.0,68.7,4.4,685.0
3865.0,69.33,4.4,686.0
3890.0,69.96,4.4,687.0
3915.0,70.59,4.4,688.0
3940.0,71.22,4.4,689.0
3965.0,71.85,4.4,690.0
3990.0,72.48,4.4,691.0
4015.0,73.11,4.4,692.0
4040.0,73.74,4.4,693.0
4065.0,74.37,4.4,694.0
4090.0,75.0,4.4,695.0
4115.0,76.0,4.4,696.0
4140.0,77.0,4.4,697.0
4165.0,78.0,4.4,698.0
4190.0,79.0,4.4,699.0
4215.0,80.0,4.4,700.0
4240.0,81.0,4.4,701.0
4265.0,82.0,4.4,702.0
4290.0,83.0,4.4,703.0
4315.0,84.0,4.4,704.0
4340.0,85.0,4.4,705.0
4365.0,86.0,4.4,706.0
4390.0,87.0,4.4,707.0
4415.0,88.0,4.4,708.0
4440.0,89.0,4.4,709.0
4465.0,90.0,4.4,710.0
4490.0,91.5,4.4,711.0
4515.0,93.0,4.4,712.0
4540.0,94.5,4.4,713.0
4565.0,96.0,4.4,714.0
4590.0,97.5,4.4,715.0
4615.0,99.0,4.4,716.0
4640.0,100.5,4.4,717.0
4665.0,102.0,4.4,718.0
4690.0,103.5,4.4,719.0
4715.0,105.0,4.4,720.0
32.0,0.0,5.1,721.0
69.0,1.5,5.1,722.0
106.0,3.0,5.1,723.0
143.0,4.5,5.1,724.0
180.0,6.0,5.1,725.0
217.0,7.5,5.1,726.0
254.0,9.0,5.1,727.0
291.0,10.5,5.1,728.0
328.0,12.0,5.1,729.0
365.0,13.5,5.1,730.0
402.0,15.0,5.1,731.0
439.0,16.0,5.1,732.0
476.0,17.0,5.1,733.0
513.0,18.0,5.1,734.0
550.0,19.0,5.1,735.0
587.0,20.0,5.1,736.0
624.0,21.0,5.1,737.0
661.0,22.0,5.1,738.0
698.0,23.0,5.1,739.0
735.0,24.0,5.1,740.0
772.0,25.0,5.1,741.0
809.0,26.0,5.1,742.0
846.0,27.0,5.1,743.0
883.0,28.0,5.1,744.0
920.0,29.0,5.1,745.0
957.0,30.0,5.1,746.0
994.0,30.631,5.1,747.0
1031.0,31.262,5.1,748.0
1068.0,31.894,5.1,749.0
1105.0,32.525,5.1,750.0
1142.0,33.156,5.1,751.0
1179.0,33.787,5.1,752.0
1216.0,34.419,5.1,753.0
1253.0,35.05,5.1,754.0
1290.0,35.681,5.1,755.0
1327.0,36.312,5.1,756.0
1364.0,36.944,5.1,757.0
1401.0,37.575,5.1,758.0
1438.0,38.206,5.1,759.0
1475.0,38.838,5.1,760.0
1512.0,39.469,5.1,761.0
1549.0,40.1,5.1,762.0
1586.0,40.6,5.1,763.0
1623.0,41.033,5.1,764.0
1660.0,41.467,5.1,765.0
1697.0,41.9,5.1,766.0
1734.0,42.333,5.1,767.0
1771.0,42.767,5.1,768.0
1808.0,43.2,5.1,769.0
1845.0,43.633,5.1,770.0
1882.0,44.067,5.1,771.0
1919.0,44.5,5.1,772.0
1955.0,44.7,5.1,773.0
1991.0,45.11,5.1,774.0
2027.0,45.52,5.1,775.0
2063.0,45.93,5.1,776.0
2099.0,46.34,5.1,777.0
